"citizen","geo","time","values","iso2"
"Botswana","Cyprus",2015-04-01,0,"CY"
"Botswana","Czech Republic",2015-04-01,0,"CZ"
"Botswana","Germany (until 1990 former territory of the FRG)",2015-04-01,0,"DE"
"Botswana","Denmark",2015-04-01,0,"DK"
"Botswana","Estonia",2015-04-01,0,"EE"
"Botswana","Greece",2015-04-01,0,"EL"
"Botswana","Spain",2015-04-01,0,"ES"
"Botswana","European Union (28 countries)",2015-04-01,0,"EU28"
"Botswana","Finland",2015-04-01,0,"FI"
"Botswana","France",2015-04-01,0,"FR"
"Botswana","Croatia",2015-04-01,0,"HR"
"Botswana","Hungary",2015-04-01,0,"HU"
"Botswana","Ireland",2015-04-01,0,"IE"
"Botswana","Iceland",2015-04-01,0,"IS"
"Botswana","Italy",2015-04-01,0,"IT"
"Botswana","Liechtenstein",2015-04-01,0,"LI"
"Botswana","Lithuania",2015-04-01,0,"LT"
"Botswana","Luxembourg",2015-04-01,0,"LU"
"Botswana","Latvia",2015-04-01,0,"LV"
"Botswana","Malta",2015-04-01,0,"MT"
"Botswana","Netherlands",2015-04-01,0,"NL"
"Botswana","Norway",2015-04-01,0,"NO"
"Botswana","Poland",2015-04-01,0,"PL"
"Botswana","Portugal",2015-04-01,0,"PT"
"Botswana","Romania",2015-04-01,0,"RO"
"Botswana","Sweden",2015-04-01,0,"SE"
"Botswana","Slovenia",2015-04-01,0,"SI"
"Botswana","Slovakia",2015-04-01,0,"SK"
"Botswana","Total",2015-04-01,0,"TOTAL"
"Botswana","United Kingdom",2015-04-01,0,"UK"
"Belarus","Austria",2015-04-01,5,"AT"
"Belarus","Belgium",2015-04-01,0,"BE"
"Belarus","Bulgaria",2015-04-01,0,"BG"
"Belarus","Switzerland",2015-04-01,0,"CH"
"Belarus","Cyprus",2015-04-01,0,"CY"
"Belarus","Czech Republic",2015-04-01,0,"CZ"
"Belarus","Germany (until 1990 former territory of the FRG)",2015-04-01,10,"DE"
"Belarus","Denmark",2015-04-01,5,"DK"
"Belarus","Estonia",2015-04-01,0,"EE"
"Belarus","Greece",2015-04-01,0,"EL"
"Belarus","Spain",2015-04-01,0,"ES"
"Belarus","European Union (28 countries)",2015-04-01,50,"EU28"
"Belarus","Finland",2015-04-01,0,"FI"
"Belarus","France",2015-04-01,0,"FR"
"Belarus","Croatia",2015-04-01,0,"HR"
"Belarus","Hungary",2015-04-01,0,"HU"
"Belarus","Ireland",2015-04-01,0,"IE"
"Belarus","Iceland",2015-04-01,0,"IS"
"Belarus","Italy",2015-04-01,0,"IT"
"Belarus","Liechtenstein",2015-04-01,0,"LI"
"Belarus","Lithuania",2015-04-01,0,"LT"
"Belarus","Luxembourg",2015-04-01,0,"LU"
"Belarus","Latvia",2015-04-01,0,"LV"
"Belarus","Malta",2015-04-01,0,"MT"
"Belarus","Netherlands",2015-04-01,5,"NL"
"Belarus","Norway",2015-04-01,0,"NO"
"Belarus","Poland",2015-04-01,0,"PL"
"Belarus","Portugal",2015-04-01,0,"PT"
"Belarus","Romania",2015-04-01,0,"RO"
"Belarus","Sweden",2015-04-01,15,"SE"
"Belarus","Slovenia",2015-04-01,0,"SI"
"Belarus","Slovakia",2015-04-01,0,"SK"
"Belarus","Total",2015-04-01,50,"TOTAL"
"Belarus","United Kingdom",2015-04-01,5,"UK"
"Belize","Austria",2015-04-01,0,"AT"
"Belize","Belgium",2015-04-01,0,"BE"
"Belize","Bulgaria",2015-04-01,0,"BG"
"Belize","Switzerland",2015-04-01,0,"CH"
"Belize","Cyprus",2015-04-01,0,"CY"
"Belize","Czech Republic",2015-04-01,0,"CZ"
"Belize","Germany (until 1990 former territory of the FRG)",2015-04-01,0,"DE"
"Belize","Denmark",2015-04-01,0,"DK"
"Belize","Estonia",2015-04-01,0,"EE"
"Belize","Greece",2015-04-01,0,"EL"
"Belize","Spain",2015-04-01,0,"ES"
"Belize","European Union (28 countries)",2015-04-01,0,"EU28"
"Belize","Finland",2015-04-01,0,"FI"
"Belize","France",2015-04-01,0,"FR"
"Belize","Croatia",2015-04-01,0,"HR"
"Belize","Hungary",2015-04-01,0,"HU"
"Belize","Ireland",2015-04-01,0,"IE"
"Belize","Iceland",2015-04-01,0,"IS"
"Belize","Italy",2015-04-01,0,"IT"
"Belize","Liechtenstein",2015-04-01,0,"LI"
"Belize","Lithuania",2015-04-01,0,"LT"
"Belize","Luxembourg",2015-04-01,0,"LU"
"Belize","Latvia",2015-04-01,0,"LV"
"Belize","Malta",2015-04-01,0,"MT"
"Belize","Netherlands",2015-04-01,0,"NL"
"Belize","Norway",2015-04-01,0,"NO"
"Belize","Poland",2015-04-01,0,"PL"
"Belize","Portugal",2015-04-01,0,"PT"
"Belize","Romania",2015-04-01,0,"RO"
"Belize","Sweden",2015-04-01,0,"SE"
"Belize","Slovenia",2015-04-01,0,"SI"
"Belize","Slovakia",2015-04-01,0,"SK"
"Belize","Total",2015-04-01,0,"TOTAL"
"Belize","United Kingdom",2015-04-01,0,"UK"
"Canada","Austria",2015-04-01,0,"AT"
"Canada","Belgium",2015-04-01,0,"BE"
"Canada","Bulgaria",2015-04-01,0,"BG"
"Canada","Switzerland",2015-04-01,0,"CH"
"Canada","Cyprus",2015-04-01,0,"CY"
"Canada","Czech Republic",2015-04-01,0,"CZ"
"Canada","Germany (until 1990 former territory of the FRG)",2015-04-01,0,"DE"
"Canada","Denmark",2015-04-01,0,"DK"
"Canada","Estonia",2015-04-01,0,"EE"
"Canada","Greece",2015-04-01,0,"EL"
"Canada","Spain",2015-04-01,0,"ES"
"Canada","European Union (28 countries)",2015-04-01,5,"EU28"
"Canada","Finland",2015-04-01,0,"FI"
"Canada","France",2015-04-01,0,"FR"
"Canada","Croatia",2015-04-01,0,"HR"
"Canada","Hungary",2015-04-01,0,"HU"
"Canada","Ireland",2015-04-01,0,"IE"
"Canada","Iceland",2015-04-01,0,"IS"
"Canada","Italy",2015-04-01,0,"IT"
"Canada","Liechtenstein",2015-04-01,0,"LI"
"Canada","Lithuania",2015-04-01,0,"LT"
"Canada","Luxembourg",2015-04-01,0,"LU"
"Canada","Latvia",2015-04-01,0,"LV"
"Canada","Malta",2015-04-01,0,"MT"
"Canada","Netherlands",2015-04-01,0,"NL"
"Canada","Norway",2015-04-01,0,"NO"
"Canada","Poland",2015-04-01,0,"PL"
"Canada","Portugal",2015-04-01,0,"PT"
"Canada","Romania",2015-04-01,0,"RO"
"Canada","Sweden",2015-04-01,0,"SE"
"Canada","Slovenia",2015-04-01,0,"SI"
"Canada","Slovakia",2015-04-01,0,"SK"
"Canada","Total",2015-04-01,5,"TOTAL"
"Canada","United Kingdom",2015-04-01,0,"UK"
"Democratic Republic of the Congo","Austria",2015-04-01,5,"AT"
"Democratic Republic of the Congo","Belgium",2015-04-01,45,"BE"
"Democratic Republic of the Congo","Bulgaria",2015-04-01,0,"BG"
"Democratic Republic of the Congo","Switzerland",2015-04-01,15,"CH"
"Democratic Republic of the Congo","Cyprus",2015-04-01,0,"CY"
"Democratic Republic of the Congo","Czech Republic",2015-04-01,0,"CZ"
"Democratic Republic of the Congo","Germany (until 1990 former territory of the FRG)",2015-04-01,5,"DE"
"Democratic Republic of the Congo","Denmark",2015-04-01,0,"DK"
"Democratic Republic of the Congo","Estonia",2015-04-01,0,"EE"
"Democratic Republic of the Congo","Greece",2015-04-01,10,"EL"
"Democratic Republic of the Congo","Spain",2015-04-01,0,"ES"
"Democratic Republic of the Congo","European Union (28 countries)",2015-04-01,515,"EU28"
"Democratic Republic of the Congo","Finland",2015-04-01,0,"FI"
"Democratic Republic of the Congo","France",2015-04-01,375,"FR"
"Democratic Republic of the Congo","Croatia",2015-04-01,0,"HR"
"Democratic Republic of the Congo","Hungary",2015-04-01,30,"HU"
"Democratic Republic of the Congo","Ireland",2015-04-01,5,"IE"
"Democratic Republic of the Congo","Iceland",2015-04-01,0,"IS"
"Democratic Republic of the Congo","Italy",2015-04-01,10,"IT"
"Democratic Republic of the Congo","Liechtenstein",2015-04-01,0,"LI"
"Democratic Republic of the Congo","Lithuania",2015-04-01,0,"LT"
"Democratic Republic of the Congo","Luxembourg",2015-04-01,0,"LU"
"Democratic Republic of the Congo","Latvia",2015-04-01,0,"LV"
"Democratic Republic of the Congo","Malta",2015-04-01,0,"MT"
"Democratic Republic of the Congo","Netherlands",2015-04-01,0,"NL"
"Democratic Republic of the Congo","Norway",2015-04-01,0,"NO"
"Democratic Republic of the Congo","Poland",2015-04-01,0,"PL"
"Democratic Republic of the Congo","Portugal",2015-04-01,0,"PT"
"Democratic Republic of the Congo","Romania",2015-04-01,0,"RO"
"Democratic Republic of the Congo","Sweden",2015-04-01,5,"SE"
"Democratic Republic of the Congo","Slovenia",2015-04-01,0,"SI"
"Democratic Republic of the Congo","Slovakia",2015-04-01,0,"SK"
"Democratic Republic of the Congo","Total",2015-04-01,525,"TOTAL"
"Democratic Republic of the Congo","United Kingdom",2015-04-01,15,"UK"
"Central African Republic","Austria",2015-04-01,0,"AT"
"Central African Republic","Belgium",2015-04-01,0,"BE"
"Central African Republic","Bulgaria",2015-04-01,0,"BG"
"Central African Republic","Switzerland",2015-04-01,0,"CH"
"Central African Republic","Cyprus",2015-04-01,0,"CY"
"Central African Republic","Czech Republic",2015-04-01,0,"CZ"
"Central African Republic","Germany (until 1990 former territory of the FRG)",2015-04-01,0,"DE"
"Central African Republic","Denmark",2015-04-01,0,"DK"
"Central African Republic","Estonia",2015-04-01,0,"EE"
"Central African Republic","Greece",2015-04-01,0,"EL"
"Central African Republic","Spain",2015-04-01,0,"ES"
"Central African Republic","European Union (28 countries)",2015-04-01,80,"EU28"
"Central African Republic","Finland",2015-04-01,0,"FI"
"Central African Republic","France",2015-04-01,75,"FR"
"Central African Republic","Croatia",2015-04-01,0,"HR"
"Central African Republic","Hungary",2015-04-01,0,"HU"
"Central African Republic","Ireland",2015-04-01,0,"IE"
"Central African Republic","Iceland",2015-04-01,0,"IS"
"Central African Republic","Italy",2015-04-01,5,"IT"
"Central African Republic","Liechtenstein",2015-04-01,0,"LI"
"Central African Republic","Lithuania",2015-04-01,0,"LT"
"Central African Republic","Luxembourg",2015-04-01,0,"LU"
"Central African Republic","Latvia",2015-04-01,0,"LV"
"Central African Republic","Malta",2015-04-01,0,"MT"
"Central African Republic","Netherlands",2015-04-01,0,"NL"
"Central African Republic","Norway",2015-04-01,0,"NO"
"Central African Republic","Poland",2015-04-01,0,"PL"
"Central African Republic","Portugal",2015-04-01,0,"PT"
"Central African Republic","Romania",2015-04-01,0,"RO"
"Central African Republic","Sweden",2015-04-01,0,"SE"
"Central African Republic","Slovenia",2015-04-01,0,"SI"
"Central African Republic","Slovakia",2015-04-01,0,"SK"
"Central African Republic","Total",2015-04-01,80,"TOTAL"
"Central African Republic","United Kingdom",2015-04-01,0,"UK"
"Congo","Austria",2015-04-01,5,"AT"
"Congo","Belgium",2015-04-01,0,"BE"
"Congo","Bulgaria",2015-04-01,0,"BG"
"Congo","Switzerland",2015-04-01,0,"CH"
"Congo","Cyprus",2015-04-01,0,"CY"
"Congo","Czech Republic",2015-04-01,0,"CZ"
"Congo","Germany (until 1990 former territory of the FRG)",2015-04-01,10,"DE"
"Congo","Denmark",2015-04-01,0,"DK"
"Congo","Estonia",2015-04-01,0,"EE"
"Congo","Greece",2015-04-01,0,"EL"
"Congo","Spain",2015-04-01,0,"ES"
"Congo","European Union (28 countries)",2015-04-01,85,"EU28"
"Congo","Finland",2015-04-01,0,"FI"
"Congo","France",2015-04-01,55,"FR"
"Congo","Croatia",2015-04-01,0,"HR"
"Congo","Hungary",2015-04-01,0,"HU"
"Congo","Ireland",2015-04-01,0,"IE"
"Congo","Iceland",2015-04-01,0,"IS"
"Congo","Italy",2015-04-01,5,"IT"
"Congo","Liechtenstein",2015-04-01,0,"LI"
"Congo","Lithuania",2015-04-01,0,"LT"
"Congo","Luxembourg",2015-04-01,0,"LU"
"Congo","Latvia",2015-04-01,0,"LV"
"Congo","Malta",2015-04-01,0,"MT"
"Congo","Netherlands",2015-04-01,5,"NL"
"Congo","Norway",2015-04-01,0,"NO"
"Congo","Poland",2015-04-01,0,"PL"
"Congo","Portugal",2015-04-01,0,"PT"
"Congo","Romania",2015-04-01,0,"RO"
"Congo","Sweden",2015-04-01,0,"SE"
"Congo","Slovenia",2015-04-01,0,"SI"
"Congo","Slovakia",2015-04-01,0,"SK"
"Congo","Total",2015-04-01,85,"TOTAL"
"Congo","United Kingdom",2015-04-01,0,"UK"
"Switzerland","Austria",2015-04-01,0,"AT"
"Switzerland","Belgium",2015-04-01,0,"BE"
"Switzerland","Bulgaria",2015-04-01,0,"BG"
"Switzerland","Switzerland",2015-04-01,0,"CH"
"Switzerland","Cyprus",2015-04-01,0,"CY"
"Switzerland","Czech Republic",2015-04-01,0,"CZ"
"Switzerland","Germany (until 1990 former territory of the FRG)",2015-04-01,0,"DE"
"Switzerland","Denmark",2015-04-01,0,"DK"
"Switzerland","Estonia",2015-04-01,0,"EE"
"Switzerland","Greece",2015-04-01,0,"EL"
"Switzerland","Spain",2015-04-01,0,"ES"
"Switzerland","European Union (28 countries)",2015-04-01,0,"EU28"
"Switzerland","Finland",2015-04-01,0,"FI"
"Switzerland","France",2015-04-01,0,"FR"
"Switzerland","Croatia",2015-04-01,0,"HR"
"Switzerland","Hungary",2015-04-01,0,"HU"
"Switzerland","Ireland",2015-04-01,0,"IE"
"Switzerland","Iceland",2015-04-01,0,"IS"
"Switzerland","Italy",2015-04-01,0,"IT"
"Switzerland","Liechtenstein",2015-04-01,0,"LI"
"Switzerland","Lithuania",2015-04-01,0,"LT"
"Switzerland","Luxembourg",2015-04-01,0,"LU"
"Switzerland","Latvia",2015-04-01,0,"LV"
"Switzerland","Malta",2015-04-01,0,"MT"
"Switzerland","Netherlands",2015-04-01,0,"NL"
"Switzerland","Norway",2015-04-01,0,"NO"
"Switzerland","Poland",2015-04-01,0,"PL"
"Switzerland","Portugal",2015-04-01,0,"PT"
"Switzerland","Romania",2015-04-01,0,"RO"
"Switzerland","Sweden",2015-04-01,0,"SE"
"Switzerland","Slovenia",2015-04-01,0,"SI"
"Switzerland","Slovakia",2015-04-01,0,"SK"
"Switzerland","Total",2015-04-01,0,"TOTAL"
"Switzerland","United Kingdom",2015-04-01,0,"UK"
"Côte d'Ivoire","Austria",2015-04-01,10,"AT"
"Côte d'Ivoire","Belgium",2015-04-01,10,"BE"
"Côte d'Ivoire","Bulgaria",2015-04-01,0,"BG"
"Côte d'Ivoire","Switzerland",2015-04-01,5,"CH"
"Côte d'Ivoire","Cyprus",2015-04-01,0,"CY"
"Côte d'Ivoire","Czech Republic",2015-04-01,0,"CZ"
"Côte d'Ivoire","Germany (until 1990 former territory of the FRG)",2015-04-01,45,"DE"
"Côte d'Ivoire","Denmark",2015-04-01,0,"DK"
"Côte d'Ivoire","Estonia",2015-04-01,0,"EE"
"Côte d'Ivoire","Greece",2015-04-01,5,"EL"
"Côte d'Ivoire","Spain",2015-04-01,10,"ES"
"Côte d'Ivoire","European Union (28 countries)",2015-04-01,445,"EU28"
"Côte d'Ivoire","Finland",2015-04-01,0,"FI"
"Côte d'Ivoire","France",2015-04-01,90,"FR"
"Côte d'Ivoire","Croatia",2015-04-01,0,"HR"
"Côte d'Ivoire","Hungary",2015-04-01,25,"HU"
"Côte d'Ivoire","Ireland",2015-04-01,0,"IE"
"Côte d'Ivoire","Iceland",2015-04-01,0,"IS"
"Côte d'Ivoire","Italy",2015-04-01,240,"IT"
"Côte d'Ivoire","Liechtenstein",2015-04-01,0,"LI"
"Côte d'Ivoire","Lithuania",2015-04-01,0,"LT"
"Côte d'Ivoire","Luxembourg",2015-04-01,0,"LU"
"Côte d'Ivoire","Latvia",2015-04-01,0,"LV"
"Côte d'Ivoire","Malta",2015-04-01,5,"MT"
"Côte d'Ivoire","Netherlands",2015-04-01,5,"NL"
"Côte d'Ivoire","Norway",2015-04-01,0,"NO"
"Côte d'Ivoire","Poland",2015-04-01,0,"PL"
"Côte d'Ivoire","Portugal",2015-04-01,0,"PT"
"Côte d'Ivoire","Romania",2015-04-01,0,"RO"
"Côte d'Ivoire","Sweden",2015-04-01,0,"SE"
"Côte d'Ivoire","Slovenia",2015-04-01,0,"SI"
"Côte d'Ivoire","Slovakia",2015-04-01,0,"SK"
"Côte d'Ivoire","Total",2015-04-01,450,"TOTAL"
"Côte d'Ivoire","United Kingdom",2015-04-01,5,"UK"
"Cook Islands (NZ)","Austria",2015-04-01,0,"AT"
"Cook Islands (NZ)","Belgium",2015-04-01,0,"BE"
"Cook Islands (NZ)","Bulgaria",2015-04-01,0,"BG"
"Cook Islands (NZ)","Switzerland",2015-04-01,0,"CH"
"Cook Islands (NZ)","Cyprus",2015-04-01,0,"CY"
"Cook Islands (NZ)","Czech Republic",2015-04-01,0,"CZ"
"Cook Islands (NZ)","Germany (until 1990 former territory of the FRG)",2015-04-01,0,"DE"
"Cook Islands (NZ)","Denmark",2015-04-01,0,"DK"
"Cook Islands (NZ)","Estonia",2015-04-01,0,"EE"
"Cook Islands (NZ)","Greece",2015-04-01,0,"EL"
"Cook Islands (NZ)","Spain",2015-04-01,0,"ES"
"Cook Islands (NZ)","European Union (28 countries)",2015-04-01,0,"EU28"
"Cook Islands (NZ)","Finland",2015-04-01,0,"FI"
"Cook Islands (NZ)","France",2015-04-01,0,"FR"
"Cook Islands (NZ)","Croatia",2015-04-01,0,"HR"
"Cook Islands (NZ)","Hungary",2015-04-01,0,"HU"
"Cook Islands (NZ)","Ireland",2015-04-01,0,"IE"
"Cook Islands (NZ)","Iceland",2015-04-01,0,"IS"
"Cook Islands (NZ)","Italy",2015-04-01,0,"IT"
"Cook Islands (NZ)","Liechtenstein",2015-04-01,0,"LI"
"Cook Islands (NZ)","Lithuania",2015-04-01,0,"LT"
"Cook Islands (NZ)","Luxembourg",2015-04-01,0,"LU"
"Cook Islands (NZ)","Latvia",2015-04-01,0,"LV"
"Cook Islands (NZ)","Malta",2015-04-01,0,"MT"
"Cook Islands (NZ)","Netherlands",2015-04-01,0,"NL"
"Cook Islands (NZ)","Norway",2015-04-01,0,"NO"
"Cook Islands (NZ)","Poland",2015-04-01,0,"PL"
"Cook Islands (NZ)","Portugal",2015-04-01,0,"PT"
"Cook Islands (NZ)","Romania",2015-04-01,0,"RO"
"Cook Islands (NZ)","Sweden",2015-04-01,0,"SE"
"Cook Islands (NZ)","Slovenia",2015-04-01,0,"SI"
"Cook Islands (NZ)","Slovakia",2015-04-01,0,"SK"
"Cook Islands (NZ)","Total",2015-04-01,0,"TOTAL"
"Cook Islands (NZ)","United Kingdom",2015-04-01,0,"UK"
"Chile","Austria",2015-04-01,0,"AT"
"Chile","Belgium",2015-04-01,0,"BE"
"Chile","Bulgaria",2015-04-01,0,"BG"
"Chile","Switzerland",2015-04-01,0,"CH"
"Chile","Cyprus",2015-04-01,0,"CY"
"Chile","Czech Republic",2015-04-01,0,"CZ"
"Chile","Germany (until 1990 former territory of the FRG)",2015-04-01,0,"DE"
"Chile","Denmark",2015-04-01,0,"DK"
"Chile","Estonia",2015-04-01,0,"EE"
"Chile","Greece",2015-04-01,0,"EL"
"Chile","Spain",2015-04-01,0,"ES"
"Chile","European Union (28 countries)",2015-04-01,5,"EU28"
"Chile","Finland",2015-04-01,0,"FI"
"Chile","France",2015-04-01,0,"FR"
"Chile","Croatia",2015-04-01,0,"HR"
"Chile","Hungary",2015-04-01,0,"HU"
"Chile","Ireland",2015-04-01,0,"IE"
"Chile","Iceland",2015-04-01,0,"IS"
"Chile","Italy",2015-04-01,0,"IT"
"Chile","Liechtenstein",2015-04-01,0,"LI"
"Chile","Lithuania",2015-04-01,0,"LT"
"Chile","Luxembourg",2015-04-01,0,"LU"
"Chile","Latvia",2015-04-01,0,"LV"
"Chile","Malta",2015-04-01,0,"MT"
"Chile","Netherlands",2015-04-01,0,"NL"
"Chile","Norway",2015-04-01,0,"NO"
"Chile","Poland",2015-04-01,0,"PL"
"Chile","Portugal",2015-04-01,0,"PT"
"Chile","Romania",2015-04-01,0,"RO"
"Chile","Sweden",2015-04-01,0,"SE"
"Chile","Slovenia",2015-04-01,0,"SI"
"Chile","Slovakia",2015-04-01,0,"SK"
"Chile","Total",2015-04-01,5,"TOTAL"
"Chile","United Kingdom",2015-04-01,0,"UK"
"Cameroon","Austria",2015-04-01,10,"AT"
"Cameroon","Belgium",2015-04-01,20,"BE"
"Cameroon","Bulgaria",2015-04-01,0,"BG"
"Cameroon","Switzerland",2015-04-01,5,"CH"
"Cameroon","Cyprus",2015-04-01,5,"CY"
"Cameroon","Czech Republic",2015-04-01,0,"CZ"
"Cameroon","Germany (until 1990 former territory of the FRG)",2015-04-01,55,"DE"
"Cameroon","Denmark",2015-04-01,0,"DK"
"Cameroon","Estonia",2015-04-01,0,"EE"
"Cameroon","Greece",2015-04-01,15,"EL"
"Cameroon","Spain",2015-04-01,5,"ES"
"Cameroon","European Union (28 countries)",2015-04-01,225,"EU28"
"Cameroon","Finland",2015-04-01,5,"FI"
"Cameroon","France",2015-04-01,30,"FR"
"Cameroon","Croatia",2015-04-01,0,"HR"
"Cameroon","Hungary",2015-04-01,50,"HU"
"Cameroon","Ireland",2015-04-01,0,"IE"
"Cameroon","Iceland",2015-04-01,0,"IS"
"Cameroon","Italy",2015-04-01,10,"IT"
"Cameroon","Liechtenstein",2015-04-01,0,"LI"
"Cameroon","Lithuania",2015-04-01,0,"LT"
"Cameroon","Luxembourg",2015-04-01,0,"LU"
"Cameroon","Latvia",2015-04-01,0,"LV"
"Cameroon","Malta",2015-04-01,0,"MT"
"Cameroon","Netherlands",2015-04-01,5,"NL"
"Cameroon","Norway",2015-04-01,0,"NO"
"Cameroon","Poland",2015-04-01,0,"PL"
"Cameroon","Portugal",2015-04-01,0,"PT"
"Cameroon","Romania",2015-04-01,0,"RO"
"Cameroon","Sweden",2015-04-01,5,"SE"
"Cameroon","Slovenia",2015-04-01,0,"SI"
"Cameroon","Slovakia",2015-04-01,0,"SK"
"Cameroon","Total",2015-04-01,230,"TOTAL"
"Cameroon","United Kingdom",2015-04-01,10,"UK"
"China (including Hong Kong)","Austria",2015-04-01,20,"AT"
"China (including Hong Kong)","Belgium",2015-04-01,60,"BE"
"China (including Hong Kong)","Bulgaria",2015-04-01,0,"BG"
"China (including Hong Kong)","Switzerland",2015-04-01,30,"CH"
"China (including Hong Kong)","Cyprus",2015-04-01,0,"CY"
"China (including Hong Kong)","Czech Republic",2015-04-01,0,"CZ"
"China (including Hong Kong)","Germany (until 1990 former territory of the FRG)",2015-04-01,30,"DE"
"China (including Hong Kong)","Denmark",2015-04-01,0,"DK"
"China (including Hong Kong)","Estonia",2015-04-01,0,"EE"
"China (including Hong Kong)","Greece",2015-04-01,5,"EL"
"China (including Hong Kong)","Spain",2015-04-01,25,"ES"
"China (including Hong Kong)","European Union (28 countries)",2015-04-01,490,"EU28"
"China (including Hong Kong)","Finland",2015-04-01,0,"FI"
"China (including Hong Kong)","France",2015-04-01,250,"FR"
"China (including Hong Kong)","Croatia",2015-04-01,0,"HR"
"China (including Hong Kong)","Hungary",2015-04-01,0,"HU"
"China (including Hong Kong)","Ireland",2015-04-01,0,"IE"
"China (including Hong Kong)","Iceland",2015-04-01,0,"IS"
"China (including Hong Kong)","Italy",2015-04-01,20,"IT"
"China (including Hong Kong)","Liechtenstein",2015-04-01,0,"LI"
"China (including Hong Kong)","Lithuania",2015-04-01,0,"LT"
"China (including Hong Kong)","Luxembourg",2015-04-01,0,"LU"
"China (including Hong Kong)","Latvia",2015-04-01,0,"LV"
"China (including Hong Kong)","Malta",2015-04-01,0,"MT"
"China (including Hong Kong)","Netherlands",2015-04-01,15,"NL"
"China (including Hong Kong)","Norway",2015-04-01,5,"NO"
"China (including Hong Kong)","Poland",2015-04-01,0,"PL"
"China (including Hong Kong)","Portugal",2015-04-01,20,"PT"
"China (including Hong Kong)","Romania",2015-04-01,0,"RO"
"China (including Hong Kong)","Sweden",2015-04-01,0,"SE"
"China (including Hong Kong)","Slovenia",2015-04-01,0,"SI"
"China (including Hong Kong)","Slovakia",2015-04-01,0,"SK"
"China (including Hong Kong)","Total",2015-04-01,525,"TOTAL"
"China (including Hong Kong)","United Kingdom",2015-04-01,35,"UK"
"Colombia","Austria",2015-04-01,0,"AT"
"Colombia","Belgium",2015-04-01,0,"BE"
"Colombia","Bulgaria",2015-04-01,0,"BG"
"Colombia","Switzerland",2015-04-01,0,"CH"
"Colombia","Cyprus",2015-04-01,0,"CY"
"Colombia","Czech Republic",2015-04-01,0,"CZ"
"Colombia","Germany (until 1990 former territory of the FRG)",2015-04-01,0,"DE"
"Colombia","Denmark",2015-04-01,0,"DK"
"Colombia","Estonia",2015-04-01,0,"EE"
"Colombia","Greece",2015-04-01,0,"EL"
"Colombia","Spain",2015-04-01,5,"ES"
"Colombia","European Union (28 countries)",2015-04-01,35,"EU28"
"Colombia","Finland",2015-04-01,0,"FI"
"Colombia","France",2015-04-01,15,"FR"
"Colombia","Croatia",2015-04-01,0,"HR"
"Colombia","Hungary",2015-04-01,0,"HU"
"Colombia","Ireland",2015-04-01,0,"IE"
"Colombia","Iceland",2015-04-01,0,"IS"
"Colombia","Italy",2015-04-01,10,"IT"
"Colombia","Liechtenstein",2015-04-01,0,"LI"
"Colombia","Lithuania",2015-04-01,0,"LT"
"Colombia","Luxembourg",2015-04-01,0,"LU"
"Colombia","Latvia",2015-04-01,0,"LV"
"Colombia","Malta",2015-04-01,0,"MT"
"Colombia","Netherlands",2015-04-01,0,"NL"
"Colombia","Norway",2015-04-01,0,"NO"
"Colombia","Poland",2015-04-01,0,"PL"
"Colombia","Portugal",2015-04-01,0,"PT"
"Colombia","Romania",2015-04-01,0,"RO"
"Colombia","Sweden",2015-04-01,5,"SE"
"Colombia","Slovenia",2015-04-01,0,"SI"
"Colombia","Slovakia",2015-04-01,0,"SK"
"Colombia","Total",2015-04-01,35,"TOTAL"
"Colombia","United Kingdom",2015-04-01,0,"UK"
"Costa Rica","Austria",2015-04-01,0,"AT"
"Costa Rica","Belgium",2015-04-01,0,"BE"
"Costa Rica","Bulgaria",2015-04-01,0,"BG"
"Costa Rica","Switzerland",2015-04-01,0,"CH"
"Costa Rica","Cyprus",2015-04-01,0,"CY"
"Costa Rica","Czech Republic",2015-04-01,0,"CZ"
"Costa Rica","Germany (until 1990 former territory of the FRG)",2015-04-01,0,"DE"
"Costa Rica","Denmark",2015-04-01,0,"DK"
"Costa Rica","Estonia",2015-04-01,0,"EE"
"Costa Rica","Greece",2015-04-01,0,"EL"
"Costa Rica","Spain",2015-04-01,0,"ES"
"Costa Rica","European Union (28 countries)",2015-04-01,0,"EU28"
"Costa Rica","Finland",2015-04-01,0,"FI"
"Costa Rica","France",2015-04-01,0,"FR"
"Costa Rica","Croatia",2015-04-01,0,"HR"
"Costa Rica","Hungary",2015-04-01,0,"HU"
"Costa Rica","Ireland",2015-04-01,0,"IE"
"Costa Rica","Iceland",2015-04-01,0,"IS"
"Costa Rica","Italy",2015-04-01,0,"IT"
"Costa Rica","Liechtenstein",2015-04-01,0,"LI"
"Costa Rica","Lithuania",2015-04-01,0,"LT"
"Costa Rica","Luxembourg",2015-04-01,0,"LU"
"Costa Rica","Latvia",2015-04-01,0,"LV"
"Costa Rica","Malta",2015-04-01,0,"MT"
"Costa Rica","Netherlands",2015-04-01,0,"NL"
"Costa Rica","Norway",2015-04-01,0,"NO"
"Costa Rica","Poland",2015-04-01,0,"PL"
"Costa Rica","Portugal",2015-04-01,0,"PT"
"Costa Rica","Romania",2015-04-01,0,"RO"
"Costa Rica","Sweden",2015-04-01,0,"SE"
"Costa Rica","Slovenia",2015-04-01,0,"SI"
"Costa Rica","Slovakia",2015-04-01,0,"SK"
